Date,Open,High,Low,Close,Adj Close,Volume
2019-04-24,55.0,55.529998779296875,54.959999084472656,55.18000030517578,50.6502799987793,8769800
2019-04-25,55.150001525878906,55.220001220703125,54.58000183105469,55.0099983215332,50.494232177734375,8226100
2019-04-26,55.220001220703125,55.4900016784668,55.0099983215332,55.40999984741211,50.86140441894531,7101600
2019-04-29,55.290000915527344,55.4900016784668,55.08000183105469,55.08000183105469,50.55849075317383,6443000
2019-04-30,55.060001373291016,55.380001068115234,54.84000015258789,55.33000183105469,50.78797912597656,10562300
2019-05-01,55.31999969482422,55.41999816894531,54.79999923706055,54.880001068115234,50.37491226196289,7792700
2019-05-02,54.810001373291016,55.04999923706055,54.459999084472656,54.599998474121094,50.11790084838867,9652200
2019-05-03,54.79999923706055,55.02000045776367,54.66999816894531,54.790000915527344,50.29228973388672,11066500
2019-05-06,53.900001525878906,55.0,53.83000183105469,54.849998474121094,50.347373962402344,9305400
2019-05-07,54.20000076293945,54.63999938964844,53.650001525878906,54.0,49.56714630126953,11712400
2019-05-08,54.349998474121094,54.43000030517578,53.810001373291016,53.9900016784668,49.5579719543457,10729800
2019-05-09,53.459999084472656,54.349998474121094,53.08000183105469,54.25,49.796627044677734,10711800
2019-05-10,53.77000045776367,54.970001220703125,53.5099983215332,54.650001525878906,50.163787841796875,11200300
2019-05-13,53.720001220703125,53.95000076293945,53.38999938964844,53.43000030517578,49.043941497802734,10664700
2019-05-14,53.63999938964844,54.619998931884766,53.36000061035156,54.130001068115234,49.68648147583008,11520800
2019-05-15,53.90999984741211,54.810001373291016,53.84000015258789,54.560001373291016,50.081180572509766,8573000
2019-05-16,54.90999984741211,55.150001525878906,54.54999923706055,54.63999938964844,50.15460968017578,10013800
2019-05-17,54.189998626708984,54.91999816894531,54.189998626708984,54.5,50.026100158691406,9057100
2019-05-20,53.95000076293945,54.36000061035156,53.529998779296875,53.65999984741211,49.255062103271484,9820200
2019-05-21,54.209999084472656,54.27000045776367,54.029998779296875,54.16999816894531,49.72319412231445,8482000
2019-05-22,54.22999954223633,54.54999923706055,54.040000915527344,54.20000076293945,49.750732421875,8389700
2019-05-23,53.720001220703125,53.720001220703125,52.5099983215332,53.08000183105469,48.722679138183594,11213900
2019-05-24,53.380001068115234,53.470001220703125,52.59000015258789,52.77000045776367,48.43812561035156,9090700
2019-05-28,53.08000183105469,53.279998779296875,51.75,51.75,47.501861572265625,28230400
2019-05-29,51.43000030517578,51.810001373291016,51.04999923706055,51.689998626708984,47.446773529052734,12448700
2019-05-30,51.93000030517578,52.029998779296875,51.459999084472656,51.720001220703125,47.47431945800781,8569500
2019-05-31,51.2400016784668,51.36000061035156,50.5099983215332,50.599998474121094,46.44625473022461,11847100
2019-06-03,50.560001373291016,51.08000183105469,49.88999938964844,50.2400016784668,46.11579513549805,17434400
2019-06-04,50.790000915527344,52.2400016784668,50.630001068115234,52.02000045776367,47.74969482421875,17073200
2019-06-05,52.779998779296875,53.2400016784668,51.849998474121094,52.099998474121094,47.823123931884766,15855300
2019-06-06,52.09000015258789,52.7400016784668,51.86000061035156,52.59000015258789,48.27289581298828,10266900
2019-06-07,52.79999923706055,53.41999816894531,52.779998779296875,53.2599983215332,48.88789367675781,11591800
2019-06-10,53.68000030517578,54.40999984741211,53.56999969482422,54.0099983215332,49.576324462890625,12984600
2019-06-11,54.5,54.61000061035156,53.84000015258789,53.939998626708984,49.51206588745117,11288400
2019-06-12,53.68000030517578,54.04999923706055,53.43000030517578,53.619998931884766,49.21834182739258,10235400
2019-06-13,53.97999954223633,53.97999954223633,53.439998626708984,53.84000015258789,49.4202880859375,11289100
2019-06-14,53.61000061035156,53.83000183105469,53.279998779296875,53.279998779296875,48.9062614440918,12973000
2019-06-17,53.34000015258789,53.54999923706055,52.95000076293945,53.130001068115234,48.76856994628906,15207900
2019-06-18,52.86000061035156,53.599998474121094,52.40999984741211,52.900001525878906,48.55745315551758,20999700
2019-06-19,52.75,53.130001068115234,52.25,52.68000030517578,48.355506896972656,35449500
2019-06-20,55.97999954223633,57.470001220703125,55.529998779296875,56.9900016784668,52.31169128417969,54173900
2019-06-21,57.13999938964844,57.150001525878906,56.060001373291016,56.119998931884766,51.51311492919922,45169000
2019-06-24,56.25,57.29999923706055,55.900001525878906,56.7400016784668,52.08222579956055,19544200
2019-06-25,56.869998931884766,57.18000030517578,56.060001373291016,56.06999969482422,51.46720886230469,25462100
2019-06-26,56.43000030517578,56.849998474121094,56.2400016784668,56.65999984741211,52.008792877197266,15045200
2019-06-27,57.0,57.38999938964844,56.7599983215332,56.77000045776367,52.109764099121094,12605800
2019-06-28,56.900001525878906,57.08000183105469,56.36000061035156,56.970001220703125,52.2933349609375,42570500
2019-07-01,57.150001525878906,58.09000015258789,57.029998779296875,58.0099983215332,53.24796676635742,20413000
2019-07-02,57.880001068115234,58.560001373291016,57.77000045776367,58.459999084472656,53.66102600097656,17569600
2019-07-03,58.45000076293945,58.95000076293945,58.380001068115234,58.86000061035156,54.028194427490234,9989100
2019-07-05,58.529998779296875,59.52000045776367,58.34000015258789,59.279998779296875,54.41372299194336,13838900
2019-07-08,59.189998626708984,59.66999816894531,59.0099983215332,59.529998779296875,54.643192291259766,16105600
2019-07-09,59.20000076293945,59.630001068115234,59.0099983215332,59.599998474121094,54.70745086669922,14348600
2019-07-10,59.939998626708984,60.5,59.75,60.150001525878906,55.2122917175293,16059100
2019-07-11,60.18000030517578,60.209999084472656,59.400001525878906,59.9900016784668,55.0654182434082,11150200
2019-07-12,60.09000015258789,60.09000015258789,59.29999923706055,59.810001373291016,54.90020751953125,11234300
2019-07-15,59.849998474121094,59.849998474121094,59.25,59.529998779296875,54.643192291259766,10721600
2019-07-16,59.16999816894531,59.47999954223633,58.59000015258789,58.61000061035156,54.016483306884766,9698900
2019-07-17,58.79999923706055,58.95000076293945,57.9900016784668,57.9900016784668,53.4450798034668,9090900
2019-07-18,57.689998626708984,58.13999938964844,57.599998474121094,58.119998931884766,53.56489562988281,11882300
2019-07-19,58.310001373291016,58.529998779296875,57.52000045776367,57.540000915527344,53.03034973144531,11663500
2019-07-22,57.880001068115234,58.08000183105469,57.54999923706055,57.599998474121094,53.08565139770508,8761700
2019-07-23,58.060001373291016,58.13999938964844,57.45000076293945,57.45000076293945,52.9473991394043,8141100
2019-07-24,57.45000076293945,58.220001220703125,57.380001068115234,58.11000061035156,53.555667877197266,10778700
2019-07-25,58.369998931884766,58.630001068115234,58.08000183105469,58.290000915527344,53.72156524658203,8175900
2019-07-26,58.34000015258789,58.650001525878906,58.20000076293945,58.5,53.915103912353516,6057200
2019-07-29,58.790000915527344,58.790000915527344,57.79999923706055,58.060001373291016,53.50959396362305,7439300
2019-07-30,57.7599983215332,58.150001525878906,57.43000030517578,57.4900016784668,52.98427200317383,6367200
2019-07-31,57.880001068115234,57.880001068115234,55.619998931884766,56.29999923706055,51.88752746582031,11966700
2019-08-01,56.29999923706055,56.849998474121094,55.52000045776367,55.880001068115234,51.50046157836914,10215200
2019-08-02,56.189998626708984,56.189998626708984,55.0,55.84000015258789,51.46358871459961,12644400
2019-08-05,55.099998474121094,55.099998474121094,53.689998626708984,53.7599983215332,49.546600341796875,16204600
2019-08-06,54.20000076293945,54.45000076293945,53.61000061035156,53.959999084472656,49.73093032836914,13149500
2019-08-07,53.130001068115234,54.06999969482422,52.970001220703125,53.34000015258789,49.159523010253906,16344100
2019-08-08,53.720001220703125,54.75,53.720001220703125,54.650001525878906,50.366844177246094,12460700
2019-08-09,54.2400016784668,54.470001220703125,53.52000045776367,53.900001525878906,49.675628662109375,8471300
2019-08-12,53.68000030517578,53.790000915527344,53.0,53.25,49.07657241821289,6580100
2019-08-13,53.13999938964844,54.2400016784668,53.0,53.970001220703125,49.74014663696289,11014800
2019-08-14,53.349998474121094,53.369998931884766,52.2400016784668,52.31999969482422,48.21946334838867,12489200
2019-08-15,52.650001525878906,52.720001220703125,51.959999084472656,52.59000015258789,48.468299865722656,11257000
2019-08-16,53.18000030517578,53.70000076293945,53.0099983215332,53.59000015258789,49.38992691040039,9913100
2019-08-19,54.220001220703125,54.369998931884766,53.7599983215332,53.869998931884766,49.64797592163086,8273100
2019-08-20,53.52000045776367,53.84000015258789,52.900001525878906,52.97999954223633,48.82772445678711,7577800
2019-08-21,53.529998779296875,53.93000030517578,53.16999816894531,53.2400016784668,49.06735610961914,6113100
2019-08-22,53.58000183105469,53.720001220703125,52.88999938964844,53.189998626708984,49.02127456665039,6744900
2019-08-23,53.060001373291016,53.31999969482422,51.25,51.58000183105469,47.53745651245117,11374500
2019-08-26,52.13999938964844,52.31999969482422,51.83000183105469,52.130001068115234,48.04434585571289,8582300
2019-08-27,52.439998626708984,52.619998931884766,52.220001220703125,52.38999938964844,48.283973693847656,13853100
2019-08-28,52.20000076293945,52.20000076293945,51.619998931884766,51.95000076293945,47.87846755981445,7499000
2019-08-29,52.650001525878906,52.810001373291016,52.09000015258789,52.15999984741211,48.07200241088867,6858000
2019-08-30,52.5,52.54999923706055,51.75,52.060001373291016,47.97983932495117,7920000
2019-09-03,51.939998626708984,52.0,51.54999923706055,51.88999938964844,47.82316970825195,10128000
2019-09-04,52.349998474121094,53.130001068115234,52.220001220703125,52.970001220703125,48.818511962890625,10558300
2019-09-05,53.72999954223633,54.33000183105469,53.630001068115234,53.84000015258789,49.62034225463867,10414500
2019-09-06,54.099998474121094,54.13999938964844,53.13999938964844,53.15999984741211,48.99362564086914,11636100
2019-09-09,53.619998931884766,54.68000030517578,53.45000076293945,54.540000915527344,50.265472412109375,17803800
2019-09-10,54.540000915527344,55.470001220703125,54.13999938964844,55.470001220703125,51.122589111328125,19976400
2019-09-11,55.27000045776367,56.290000915527344,55.15999984741211,56.290000915527344,51.878318786621094,16749400
2019-09-12,54.34000015258789,54.880001068115234,52.900001525878906,53.88999938964844,49.666412353515625,28184400
2019-09-13,54.0,54.720001220703125,53.33000183105469,53.75,49.537384033203125,14736700
2019-09-16,53.400001525878906,53.56999969482422,52.790000915527344,53.13999938964844,48.97519302368164,15204200
2019-09-17,53.18000030517578,53.20000076293945,52.349998474121094,52.869998931884766,48.726356506347656,11111400
2019-09-18,52.81999969482422,52.84000015258789,51.86000061035156,52.560001373291016,48.440650939941406,8911800
2019-09-19,52.38999938964844,53.66999816894531,52.38999938964844,53.369998931884766,49.18716812133789,14855000
2019-09-20,53.709999084472656,54.25,53.41999816894531,53.470001220703125,49.279335021972656,59517000
2019-09-23,53.16999816894531,54.16999816894531,53.060001373291016,54.02000045776367,49.78622055053711,13863100
2019-09-24,54.13999938964844,54.4900016784668,53.119998931884766,53.349998474121094,49.16873550415039,15354800
2019-09-25,53.310001373291016,53.95000076293945,52.88999938964844,53.84000015258789,49.62034225463867,11607200
2019-09-26,54.11000061035156,54.33000183105469,53.470001220703125,53.959999084472656,49.73093032836914,13324300
2019-09-27,54.189998626708984,54.599998474121094,53.619998931884766,54.09000015258789,49.85074234008789,12391100
2019-09-30,54.25,55.279998779296875,54.04999923706055,55.029998779296875,50.717071533203125,17445100
2019-10-01,55.040000915527344,55.63999938964844,53.75,53.79999923706055,49.58346176147461,16443200
2019-10-02,53.5,53.560001373291016,52.68000030517578,53.150001525878906,48.98442077636719,15923700
2019-10-03,53.060001373291016,53.880001068115234,52.939998626708984,53.86000061035156,49.63876724243164,11268500
2019-10-04,54.0,55.18000030517578,53.84000015258789,55.13999938964844,50.818443298339844,13659500
2019-10-07,55.06999969482422,55.36000061035156,54.75,54.79999923706055,50.505088806152344,12352100
2019-10-08,54.290000915527344,54.709999084472656,53.77000045776367,54.04999923706055,49.81386947631836,14771500
2019-10-09,54.150001525878906,54.9900016784668,54.060001373291016,54.529998779296875,50.48039627075195,12803100
2019-10-10,54.45000076293945,55.599998474121094,54.349998474121094,55.4900016784668,51.369110107421875,13789000
2019-10-11,55.91999816894531,57.33000183105469,55.709999084472656,56.88999938964844,52.66513442993164,18675200
2019-10-14,56.83000183105469,57.209999084472656,56.40999984741211,56.459999084472656,52.26707458496094,11079600
2019-10-15,56.630001068115234,56.81999969482422,56.349998474121094,56.349998474121094,52.16524124145508,9150100
2019-10-16,55.790000915527344,56.0099983215332,55.54999923706055,55.880001068115234,51.73015213012695,8912300
2019-10-17,56.0099983215332,56.2400016784668,54.9900016784668,55.060001373291016,50.971038818359375,9917700
2019-10-18,54.95000076293945,55.2599983215332,54.18000030517578,54.54999923706055,50.4989128112793,12562900
2019-10-21,55.060001373291016,55.29999923706055,54.81999969482422,55.130001068115234,51.03583908081055,8256600
2019-10-22,55.220001220703125,55.43000030517578,54.02000045776367,54.11000061035156,50.09159851074219,7777100
2019-10-23,54.0,54.630001068115234,53.869998931884766,54.130001068115234,50.11011505126953,10491000
2019-10-24,54.470001220703125,54.650001525878906,53.939998626708984,54.2599983215332,50.2304573059082,6449200
2019-10-25,54.040000915527344,54.41999816894531,54.0099983215332,54.16999816894531,50.14714050292969,6307000
2019-10-28,54.349998474121094,54.68000030517578,54.27000045776367,54.63999938964844,50.58223342895508,7280200
2019-10-29,54.720001220703125,55.310001373291016,54.560001373291016,54.79999923706055,50.73035430908203,8333900
2019-10-30,55.18000030517578,55.18000030517578,54.45000076293945,54.849998474121094,50.776641845703125,6284900
2019-10-31,54.720001220703125,54.849998474121094,54.2400016784668,54.4900016784668,50.44337463378906,8260600
2019-11-01,54.810001373291016,55.150001525878906,54.54999923706055,55.0,50.91550064086914,7313600
2019-11-04,55.2599983215332,55.75,55.2599983215332,55.45000076293945,51.33207702636719,8757000
2019-11-05,55.7599983215332,55.84000015258789,55.5099983215332,55.66999816894531,51.53573226928711,10759300
2019-11-06,55.709999084472656,55.88999938964844,55.599998474121094,55.70000076293945,51.56352615356445,10572100
2019-11-07,55.959999084472656,56.630001068115234,55.86000061035156,55.97999954223633,51.822715759277344,9677700
2019-11-08,55.97999954223633,56.4900016784668,55.77000045776367,56.4900016784668,52.29484939575195,5869600
2019-11-11,56.20000076293945,56.61000061035156,56.18000030517578,56.43000030517578,52.23929977416992,5018000
2019-11-12,56.529998779296875,56.849998474121094,56.41999816894531,56.59000015258789,52.387413024902344,6184900
2019-11-13,56.209999084472656,56.560001373291016,56.16999816894531,56.209999084472656,52.0356330871582,6802300
2019-11-14,55.810001373291016,56.33000183105469,55.63999938964844,56.09000015258789,51.9245491027832,9056100
2019-11-15,56.400001525878906,56.560001373291016,56.27000045776367,56.41999816894531,52.23005294799805,7216900
2019-11-18,56.560001373291016,56.560001373291016,55.959999084472656,56.189998626708984,52.017120361328125,6923300
2019-11-19,56.470001220703125,56.95000076293945,56.2599983215332,56.27000045776367,52.09117889404297,7199500
2019-11-20,56.220001220703125,56.619998931884766,55.810001373291016,56.2400016784668,52.063411712646484,9117000
2019-11-21,56.220001220703125,56.59000015258789,56.119998931884766,56.22999954223633,52.05415725708008,8067100
2019-11-22,56.41999816894531,57.060001373291016,56.25,56.38999938964844,52.202266693115234,6346900
2019-11-25,56.459999084472656,56.68000030517578,56.279998779296875,56.560001373291016,52.359657287597656,7977700
2019-11-26,56.75,56.86000061035156,56.41999816894531,56.5099983215332,52.31336975097656,12076900
2019-11-27,56.900001525878906,56.90999984741211,56.380001068115234,56.61000061035156,52.40592575073242,5790000
2019-11-29,56.33000183105469,56.4900016784668,56.09000015258789,56.13999938964844,51.9708366394043,6479400
2019-12-02,56.22999954223633,56.459999084472656,55.380001068115234,55.43000030517578,51.31357192993164,14314000
2019-12-03,54.619998931884766,54.9900016784668,54.459999084472656,54.59000015258789,50.535953521728516,11963700
2019-12-04,54.900001525878906,54.900001525878906,54.18000030517578,54.40999984741211,50.36930847167969,11436800
2019-12-05,54.5,54.83000183105469,54.29999923706055,54.68000030517578,50.619258880615234,10557400
2019-12-06,55.029998779296875,55.130001068115234,54.61000061035156,54.83000183105469,50.75812530517578,9088600
2019-12-09,54.84000015258789,55.47999954223633,54.7599983215332,55.310001373291016,51.20248031616211,11996700
2019-12-10,55.400001525878906,55.90999984741211,55.22999954223633,55.81999969482422,51.674598693847656,10719700
2019-12-11,55.79999923706055,56.5,55.650001525878906,56.310001373291016,52.12822341918945,12159600
2019-12-12,56.29999923706055,56.65999984741211,55.7599983215332,56.470001220703125,52.276329040527344,15413200
2019-12-13,55.0,55.400001525878906,54.41999816894531,54.5099983215332,50.46188735961914,21427700
2019-12-16,54.599998474121094,54.97999954223633,53.70000076293945,53.9900016784668,49.98050308227539,19951000
2019-12-17,53.88999938964844,54.060001373291016,52.83000183105469,52.84000015258789,48.91590881347656,19778400
2019-12-18,53.060001373291016,53.61000061035156,52.95000076293945,53.38999938964844,49.4250602722168,14123100
2019-12-19,53.29999923706055,53.599998474121094,53.040000915527344,53.2400016784668,49.28620147705078,11910100
2019-12-20,53.90999984741211,53.95000076293945,53.349998474121094,53.599998474121094,49.61946487426758,27423700
2019-12-23,53.650001525878906,54.06999969482422,53.61000061035156,53.709999084472656,49.72129821777344,10591500
2019-12-24,53.779998779296875,53.959999084472656,53.36000061035156,53.439998626708984,49.471351623535156,3331700
2019-12-26,53.45000076293945,53.65999984741211,53.279998779296875,53.56999969482422,49.591678619384766,6702000
2019-12-27,53.65999984741211,53.79999923706055,53.34000015258789,53.459999084472656,49.489871978759766,7262000
2019-12-30,53.400001525878906,53.4900016784668,52.619998931884766,52.70000076293945,48.786312103271484,5936100
2019-12-31,52.56999969482422,53.0,52.54999923706055,52.97999954223633,49.045509338378906,7094500
2020-01-02,53.27000045776367,53.959999084472656,53.22999954223633,53.95000076293945,49.94347381591797,13899600
2020-01-03,52.9900016784668,54.04999923706055,52.95000076293945,53.7599983215332,49.76758575439453,11026700
2020-01-06,53.36000061035156,54.20000076293945,53.349998474121094,54.040000915527344,50.02679443359375,10982400
2020-01-07,53.88999938964844,54.33000183105469,53.61000061035156,54.15999984741211,50.13787841796875,12015400
2020-01-08,53.939998626708984,54.599998474121094,53.70000076293945,54.130001068115234,50.33315658569336,11856700
2020-01-09,54.25,54.79999923706055,54.029998779296875,54.380001068115234,50.56561279296875,10671000
2020-01-10,54.54999923706055,54.650001525878906,54.220001220703125,54.45000076293945,50.630699157714844,9734800
2020-01-13,54.459999084472656,54.790000915527344,54.36000061035156,54.58000183105469,50.75157928466797,10858900
2020-01-14,54.52000045776367,55.18000030517578,54.5,54.880001068115234,51.03054428100586,12627200
2020-01-15,54.880001068115234,55.18000030517578,54.68000030517578,54.7599983215332,50.91895294189453,9090800
2020-01-16,54.97999954223633,55.45000076293945,54.93000030517578,55.43000030517578,51.541961669921875,9866000
2020-01-17,55.630001068115234,55.689998626708984,54.849998474121094,55.130001068115234,51.263004302978516,11166600
2020-01-21,54.97999954223633,55.36000061035156,54.91999816894531,55.220001220703125,51.34669876098633,8773000
2020-01-22,55.40999984741211,55.650001525878906,54.599998474121094,54.720001220703125,50.88176345825195,6380500
2020-01-23,54.40999984741211,55.0,54.279998779296875,54.97999954223633,51.12351989746094,6583200
2020-01-24,55.060001373291016,55.20000076293945,53.880001068115234,54.06999969482422,50.2773551940918,6426000
2020-01-27,53.18000030517578,53.52000045776367,52.630001068115234,52.689998626708984,48.9941520690918,8259100
2020-01-28,52.86000061035156,53.68000030517578,52.65999984741211,53.459999084472656,49.71014404296875,8620300
2020-01-29,53.779998779296875,53.939998626708984,53.18000030517578,53.20000076293945,49.46839141845703,6332500
2020-01-30,52.81999969482422,53.33000183105469,52.279998779296875,53.310001373291016,49.57067108154297,7176200
2020-01-31,53.34000015258789,53.4900016784668,52.290000915527344,52.45000076293945,48.77099609375,8884700
2020-02-03,52.72999954223633,53.40999984741211,52.689998626708984,53.09000015258789,49.36609649658203,8892500
2020-02-04,53.75,54.560001373291016,53.75,54.040000915527344,50.24945831298828,9769800
2020-02-05,54.66999816894531,55.029998779296875,54.58000183105469,54.7400016784668,50.900367736816406,9612900
2020-02-06,55.0,55.349998474121094,54.709999084472656,54.709999084472656,50.872467041015625,8832000
2020-02-07,54.27000045776367,54.970001220703125,54.189998626708984,54.720001220703125,50.88176345825195,7864800
2020-02-10,54.720001220703125,55.06999969482422,54.45000076293945,54.9900016784668,51.1328239440918,7198200
