Date,Open,High,Low,Close,Volume
2004-08-30 00:00:00-04:00,3.290392942,3.300348736,3.250569768,3.277948141,606000
2004-08-31 00:00:00-04:00,3.285414964,3.297859765,3.160967425,3.235635996,874400
2004-09-01 00:00:00-04:00,3.285414809,3.317771196,3.275459016,3.317771196,512800
2004-09-02 00:00:00-04:00,3.305326461,3.477064192,3.305326461,3.457152605,998800
2004-09-03 00:00:00-04:00,3.459641419,3.469597212,3.389950865,3.422307253,924000
2004-09-07 00:00:00-04:00,3.424796259,3.424796259,3.335193881,3.342660904,1192000
2004-09-08 00:00:00-04:00,3.317771412,3.317771412,3.272970222,3.295370817,550000
2004-09-09 00:00:00-04:00,3.29537072,3.310304529,3.228169174,3.277948141,2529200
2004-09-10 00:00:00-04:00,3.272970158,3.559199638,3.272970158,3.546754837,2795200
2004-09-13 00:00:00-04:00,3.584088702,3.857873358,3.584088702,3.783204794,4345200
2004-09-14 00:00:00-04:00,3.783204902,4.004721594,3.733425937,3.959920406,2052000
2004-09-15 00:00:00-04:00,3.962409603,4.266061422,3.90765262,4.066945553,4147200
2004-09-16 00:00:00-04:00,4.06943486,4.104280021,3.997255055,4.047034264,2518400
2004-09-17 00:00:00-04:00,4.032100137,4.03458867,3.693602705,3.900185585,4487600
2004-09-20 00:00:00-04:00,3.920097339,4.007210708,3.90516353,3.984810114,597200
2004-09-21 00:00:00-04:00,3.994765447,4.206326339,3.994765447,4.071923256,2327200
2004-09-22 00:00:00-04:00,4.056989694,4.056989694,3.935031397,3.999743938,2076800
2004-09-23 00:00:00-04:00,3.999743606,3.999743606,3.89520766,3.910141468,1117600
2004-09-24 00:00:00-04:00,3.972365321,4.193882019,3.932542148,3.992277145,2796000
2004-09-27 00:00:00-04:00,3.982320995,3.999743573,3.860362471,3.880274057,1380000
2004-09-28 00:00:00-04:00,3.862851646,3.867829424,3.676180341,3.733426094,1862800
2004-09-29 00:00:00-04:00,3.74587085,3.949964731,3.74587085,3.920097351,1700400
2004-09-30 00:00:00-04:00,3.92009732,3.959920493,3.887740933,3.89022994,4521200
2004-10-01 00:00:00-04:00,3.890230188,4.176459677,3.862851814,4.14410305,2613600
2004-10-04 00:00:00-04:00,4.268550002,4.440287719,4.121701885,4.198859692,3153200
2004-10-05 00:00:00-04:00,4.201348469,4.261083703,4.131658155,4.206326485,1360800
2004-10-06 00:00:00-04:00,4.206326498,4.293439865,4.104279559,4.293439865,1433600
2004-10-07 00:00:00-04:00,4.455221803,4.684205294,4.383042477,4.604558945,5887200
2004-10-08 00:00:00-04:00,4.594602851,4.594602851,4.348196784,4.385531425,2528400
2004-10-11 00:00:00-04:00,4.390508794,4.567224537,4.380553239,4.524912357,1064800
2004-10-12 00:00:00-04:00,4.480111456,4.577180386,4.397976098,4.577180386,897200
2004-10-13 00:00:00-04:00,4.629448547,4.786252238,4.58215835,4.604558945,1728000
2004-10-14 00:00:00-04:00,4.604558569,4.666782333,4.442776876,4.477622032,1047200
2004-10-15 00:00:00-04:00,4.495044527,4.539845713,4.380553031,4.475132942,946800
2004-10-18 00:00:00-04:00,4.455221519,4.554779449,4.392997754,4.552290916,692800
2004-10-19 00:00:00-04:00,4.56722447,4.589625063,4.50997872,4.537356853,622400
2004-10-20 00:00:00-04:00,4.512467549,4.544824175,4.455221795,4.517445564,760800
2004-10-21 00:00:00-04:00,4.522423249,4.649359786,4.4900671,4.579668999,721600
2004-10-22 00:00:00-04:00,4.604558484,4.624470069,4.293439667,4.33077383,1116800
2004-10-25 00:00:00-04:00,4.368108423,4.569713777,4.368108423,4.517445564,1056000
2004-10-26 00:00:00-04:00,4.505000607,4.592113972,4.427843273,4.592113972,476800
2004-10-27 00:00:00-04:00,4.604558595,4.875854248,4.51744523,4.796207905,1922800
2004-10-28 00:00:00-04:00,4.803674526,5.127238392,4.729006197,5.015235424,2500800
2004-10-29 00:00:00-04:00,5.002791298,5.057548046,4.831053557,5.057548046,1799600
2004-11-01 00:00:00-05:00,5.102349104,5.475691721,5.077459501,5.401023388,3213600
2004-11-02 00:00:00-05:00,5.600138999,5.600138999,5.418445715,5.465735435,3029600
2004-11-03 00:00:00-05:00,5.527959207,5.649918208,5.351243938,5.393556118,1917600
2004-11-04 00:00:00-05:00,5.376133658,5.408489809,5.102348984,5.122260571,1398400
2004-11-05 00:00:00-05:00,5.184483776,5.316398321,5.114792992,5.191950798,1574800
2004-11-08 00:00:00-05:00,5.191951314,5.191951314,5.042614177,5.077459335,1014400
2004-11-09 00:00:00-05:00,4.903233087,4.990345982,4.756384957,4.860920906,1935600
2004-11-10 00:00:00-05:00,4.890788049,4.890788049,4.793719123,4.860920906,779200
2004-11-11 00:00:00-05:00,4.860921106,5.012746783,4.841009518,4.982879639,1007200
2004-11-12 00:00:00-05:00,5.027680663,5.040125227,4.853453922,4.977901459,556400
2004-11-15 00:00:00-05:00,4.997812934,5.177017212,4.977901348,5.177017212,2122000
2004-11-16 00:00:00-05:00,5.177017399,5.276575809,5.05256986,5.12474966,2562400
2004-11-17 00:00:00-05:00,5.177017065,5.214351703,5.045102987,5.186973095,1586400
2004-11-18 00:00:00-05:00,4.729006133,4.729006133,4.30837335,4.435309887,9432400
2004-11-19 00:00:00-05:00,4.529890664,4.592114434,4.243660941,4.417887688,3152800
2004-11-22 00:00:00-05:00,4.417887576,4.505000947,4.3531748,4.385531425,872000
2004-11-23 00:00:00-05:00,4.385531046,4.485088972,4.363130453,4.475132942,1104800
2004-11-24 00:00:00-05:00,4.480111599,4.539846363,4.430332391,4.480111599,907600
2004-11-26 00:00:00-05:00,4.455221208,4.455221208,4.343218722,4.412909031,514400
2004-11-29 00:00:00-05:00,4.415398537,4.442777147,4.355663776,4.355663776,1548000
2004-11-30 00:00:00-05:00,4.358152932,4.497534045,4.315840749,4.345707893,2276400
2004-12-01 00:00:00-05:00,4.348196935,4.392998126,4.183926218,4.216282845,2311200
2004-12-02 00:00:00-05:00,4.226238333,4.236194364,4.086857221,4.228727341,2929200
2004-12-03 00:00:00-05:00,4.213793677,4.213793677,4.099301696,4.13912487,1043600
2004-12-06 00:00:00-05:00,4.18143687,4.18143687,4.076900925,4.119213104,1245200
2004-12-07 00:00:00-05:00,4.116724517,4.121702058,3.947475563,3.99476552,2875200
2004-12-08 00:00:00-05:00,3.994765646,4.01716624,3.947475688,3.962409496,2116000
2004-12-09 00:00:00-05:00,3.957431878,4.109258037,3.927564496,4.047034264,2348400
2004-12-10 00:00:00-05:00,4.022144256,4.101790601,3.959920489,3.962409496,1934400
2004-12-13 00:00:00-05:00,3.999743708,4.056989461,3.947475734,4.007210732,1150400
2004-12-14 00:00:00-05:00,3.994765753,4.173970511,3.962409603,4.066945553,1650400
2004-12-15 00:00:00-05:00,4.081878629,4.096812199,3.994765269,4.05201149,1510400
2004-12-16 00:00:00-05:00,4.052011832,4.106768576,4.049522825,4.076900959,1602400
2004-12-17 00:00:00-05:00,4.079390055,4.079390055,3.882763196,4.007210732,2897200
2004-12-20 00:00:00-05:00,3.633867903,3.832983758,3.633867903,3.783204794,38832000
2004-12-21 00:00:00-05:00,3.795649827,4.029611326,3.795649827,4.007210732,15005200
2004-12-22 00:00:00-05:00,3.944987234,4.094324381,3.944987234,4.044545174,6778800
2004-12-23 00:00:00-05:00,4.0470338,4.168992324,4.0470338,4.134147167,5615200
2004-12-27 00:00:00-05:00,4.168992364,4.330774062,4.154058793,4.323307514,6694400
2004-12-28 00:00:00-05:00,4.338240954,4.397975711,4.231216002,4.276017189,3358800
2004-12-29 00:00:00-05:00,4.231215921,4.280995122,4.186414735,4.273528099,2126000
2004-12-30 00:00:00-05:00,4.233704763,4.256105355,4.161524973,4.196370602,3416400
2004-12-31 00:00:00-05:00,4.144103043,4.25610602,4.144103043,4.216282845,1435600
2005-01-03 00:00:00-05:00,4.084367883,4.226237991,4.084367883,4.131658077,3704000
2005-01-04 00:00:00-05:00,4.119212975,4.156547613,4.014677032,4.071923256,2843200
2005-01-05 00:00:00-05:00,4.176459825,4.475133652,4.15903677,4.467667103,12164400
2005-01-06 00:00:00-05:00,4.467666161,4.529889921,4.355663203,4.410419941,6628400
2005-01-07 00:00:00-05:00,4.462688665,4.477622236,4.328285099,4.368108273,4608000
2005-01-10 00:00:00-05:00,4.231216266,4.37557539,4.218771702,4.226238251,3788400
2005-01-11 00:00:00-05:00,4.226237941,4.231215956,4.074412279,4.086856842,2862000
2005-01-12 00:00:00-05:00,3.733425962,3.845428693,3.661246403,3.758315563,18628000
2005-01-13 00:00:00-05:00,3.795649767,3.902674722,3.745870801,3.795649767,4376800
2005-01-14 00:00:00-05:00,3.795649862,3.808094663,3.661246532,3.733426094,3806000
2005-01-18 00:00:00-05:00,3.708536662,3.770760433,3.646312891,3.745871067,2507200
2005-01-19 00:00:00-05:00,3.745870813,3.78071597,3.698580617,3.730937004,1841600
2005-01-20 00:00:00-05:00,3.730936984,3.730936984,3.63386806,3.636356831,4050000
2005-01-21 00:00:00-05:00,3.643823972,3.66622433,3.506931634,3.596533775,7144400
2005-01-24 00:00:00-05:00,3.596533548,3.626400926,3.434751855,3.459641218,4587600
2005-01-25 00:00:00-05:00,3.434751889,3.496975654,3.409862288,3.417329073,3506000
2005-01-26 00:00:00-05:00,3.419818179,3.457152582,3.379995006,3.434751987,2882400
2005-01-27 00:00:00-05:00,3.437240947,3.482041898,3.322749208,3.389950752,2001600
2005-01-28 00:00:00-05:00,3.397417656,3.43475206,3.327727102,3.350127697,1974800
2005-01-31 00:00:00-05:00,3.350127522,3.414840295,3.327726929,3.40986228,1607200
2005-02-01 00:00:00-05:00,3.362572323,3.469597037,3.322749151,3.40986228,1214800
2005-02-02 00:00:00-05:00,3.409862089,3.422306888,3.30283738,3.310304165,3596000
2005-02-03 00:00:00-05:00,3.3103045,3.335193865,3.300348707,3.327727079,3137200
2005-02-04 00:00:00-05:00,3.327727021,3.504442528,3.310304442,3.49946475,3363600
2005-02-07 00:00:00-05:00,3.499464714,3.5193763,3.377505952,3.389950752,912400
2005-02-08 00:00:00-05:00,3.429774098,3.51688747,3.42479632,3.482042074,1408000
2005-02-09 00:00:00-05:00,3.487019813,3.496975606,3.263014119,3.30034852,1237600
2005-02-10 00:00:00-05:00,3.335193786,3.335193786,3.225680062,3.253058434,1188800
2005-02-11 00:00:00-05:00,3.248080675,3.375017216,3.245591667,3.347638607,1364400
2005-02-14 00:00:00-05:00,3.360083616,3.422307387,3.347638815,3.397417784,1183600
2005-02-15 00:00:00-05:00,3.434751718,3.626400782,3.432262711,3.54924345,3428000
2005-02-16 00:00:00-05:00,3.5492437,3.556710485,3.365061408,3.484530926,1552000
2005-02-17 00:00:00-05:00,3.484530794,3.584088722,3.439729608,3.509420395,4304800
2005-02-18 00:00:00-05:00,3.733425798,4.164014126,3.733425798,3.969876051,19785600
2005-02-22 00:00:00-05:00,3.944986753,4.002232503,3.813072202,3.957431316,7933200
2005-02-23 00:00:00-05:00,3.857873406,3.957431335,3.857873406,3.900185585,4740800
2005-02-24 00:00:00-05:00,3.900185647,4.089345951,3.832983866,4.032100201,6050800
2005-02-25 00:00:00-05:00,4.032100035,4.198859739,4.032100035,4.099301338,5158800
2005-02-28 00:00:00-05:00,4.069434164,4.106768327,3.947475409,3.997254372,3198400
2005-03-01 00:00:00-05:00,4.032099972,4.129168889,3.97236498,4.111746311,2118800
2005-03-02 00:00:00-05:00,4.173970417,4.228727161,4.136636252,4.208815575,3010800
2005-03-03 00:00:00-05:00,4.218771822,4.221260355,4.124191425,4.186415195,1974800
2005-03-04 00:00:00-05:00,4.186414819,4.186414819,4.044544712,4.131658077,1892000
2005-03-07 00:00:00-05:00,4.081878843,4.139124592,4.064456265,4.101790428,1562000
2005-03-08 00:00:00-05:00,4.106768524,4.186414868,4.061967337,4.176459312,1672400
2005-03-09 00:00:00-05:00,4.176459012,4.188903574,4.022143876,4.05201149,1698400
2005-03-10 00:00:00-05:00,4.007210733,4.007210733,3.608978525,3.855384588,3472000
2005-03-11 00:00:00-05:00,3.875296018,3.880274033,3.805605468,3.85787344,1118400
2005-03-14 00:00:00-05:00,3.808094329,3.907652255,3.808094329,3.867829084,1256800
2005-03-15 00:00:00-05:00,3.832984098,3.882763303,3.733426162,3.800627947,1733600
2005-03-16 00:00:00-05:00,3.800627702,3.892718846,3.656268348,3.720981121,3684400
2005-03-17 00:00:00-05:00,3.810583483,3.910141412,3.810583483,3.85787344,3504800
2005-03-18 00:00:00-05:00,3.895207634,3.897696641,3.733425938,3.735914946,3011600
2005-03-21 00:00:00-05:00,3.733426023,3.850406772,3.72347023,3.818050385,2294400
2005-03-22 00:00:00-05:00,3.813072306,3.852895479,3.720981161,3.758315563,1382000
2005-03-23 00:00:00-05:00,3.740892909,3.75333771,3.633868188,3.683647156,1624000
2005-03-24 00:00:00-05:00,3.422306958,3.691113595,3.409862158,3.65875721,4046400
2005-03-28 00:00:00-05:00,3.646312659,3.681158054,3.584088892,3.594044685,1988400
2005-03-29 00:00:00-05:00,3.604000598,3.671202383,3.524354249,3.55422163,1746000
2005-03-30 00:00:00-05:00,3.54924375,3.618934303,3.474575182,3.60897851,2360000
2005-03-31 00:00:00-05:00,3.63386808,3.788182993,3.63386808,3.730937004,2521200
2005-04-01 00:00:00-05:00,3.621423359,3.74089288,3.621423359,3.733426094,2260400
2005-04-04 00:00:00-04:00,3.688624735,3.738403937,3.661246363,3.720981121,1199200
2005-04-05 00:00:00-04:00,3.733425847,3.857873375,3.733425847,3.798138618,2964000
2005-04-06 00:00:00-04:00,3.78320513,3.842939892,3.728448147,3.800627947,2789600
2005-04-07 00:00:00-04:00,3.778227315,3.887741043,3.745870926,3.842939854,1476400
2005-04-08 00:00:00-04:00,3.825517095,3.828006103,3.793160708,3.823028088,1547200
2005-04-11 00:00:00-04:00,3.800627798,3.842939741,3.798138791,3.810583591,832400
2005-04-12 00:00:00-04:00,3.855384545,3.907652519,3.763293399,3.89022994,4554400
2005-04-13 00:00:00-04:00,3.932542073,4.076900954,3.820539341,3.845428705,5777200
2005-04-14 00:00:00-04:00,3.800627734,3.80809452,3.686135996,3.750848532,3149600
2005-04-15 00:00:00-04:00,3.720981143,3.743381737,3.576622026,3.591555834,3368800
2005-04-18 00:00:00-04:00,3.596533654,3.725959203,3.546754689,3.708536386,1922400
2005-04-19 00:00:00-04:00,3.584088753,3.681157911,3.546754589,3.611467361,3828800
2005-04-20 00:00:00-04:00,3.584088892,3.62889008,3.559199528,3.594044685,2084000
2005-04-21 00:00:00-04:00,3.594044771,3.780716077,3.591556,3.755826712,4069600
2005-04-22 00:00:00-04:00,3.75582657,3.75582657,3.591555865,3.621423244,3360000
2005-04-25 00:00:00-04:00,3.62142326,3.643823854,3.43475196,3.484530926,4261600
2005-04-26 00:00:00-04:00,3.484530793,3.591555744,3.384972866,3.581599951,3872800
2005-04-27 00:00:00-04:00,3.579111118,3.673691273,3.536798937,3.673691273,1897200
2005-04-28 00:00:00-04:00,3.673691444,3.676180452,3.586578071,3.606489658,1384000
2005-04-29 00:00:00-04:00,3.606489405,3.65626837,3.559199447,3.591555834,1490000
2005-05-02 00:00:00-04:00,3.604000365,3.604000365,3.506931443,3.561688423,1483600
2005-05-03 00:00:00-04:00,3.546754896,3.661246643,3.516887515,3.606489658,1642000
2005-05-04 00:00:00-04:00,3.621423199,3.735914937,3.606489391,3.728447914,1402800
2005-05-05 00:00:00-04:00,3.720981137,3.758315539,3.658757372,3.735914946,2910800
2005-05-06 00:00:00-04:00,3.733425871,3.8578734,3.716003293,3.820539236,3101600
2005-05-09 00:00:00-04:00,3.770760291,3.857873663,3.765782513,3.842939854,3662800
2005-05-10 00:00:00-04:00,3.798138682,3.907652404,3.793160667,3.85787344,2954000
2005-05-11 00:00:00-04:00,3.845428824,3.900185806,3.80560565,3.80560565,2080400
2005-05-12 00:00:00-04:00,3.795649779,3.85289553,3.718492203,3.730937004,1806000
2005-05-13 00:00:00-04:00,3.733426063,3.765782451,3.621423329,3.703558683,3694800
2005-05-16 00:00:00-04:00,3.701069559,3.778227133,3.678668965,3.743381739,1796400
2005-05-17 00:00:00-04:00,3.701069413,3.920097088,3.668713027,3.897696495,3041200
2005-05-18 00:00:00-04:00,3.882763209,4.004721737,3.835473012,3.942497969,4379600
2005-05-19 00:00:00-04:00,4.305884778,4.505001131,4.293440213,4.405443192,20659200
2005-05-20 00:00:00-04:00,4.330774186,4.624470449,4.315840615,4.602069855,10856000
2005-05-23 00:00:00-04:00,4.480111203,4.843497773,4.415398429,4.786252022,9897200
2005-05-24 00:00:00-04:00,4.791229742,4.913188261,4.761362127,4.878343105,7348400
2005-05-25 00:00:00-04:00,4.953011662,4.990345827,4.853453732,4.943056107,7942000
2005-05-26 00:00:00-04:00,4.97541217,5.060036528,4.890787812,5.012746334,6382800
2005-05-27 00:00:00-04:00,5.027680466,5.040125029,4.940567099,4.943056107,6084400
2005-05-31 00:00:00-04:00,4.953011447,5.060036396,4.908210262,5.037635803,6211600
2005-06-01 00:00:00-04:00,5.002790943,5.050081139,4.972923326,5.017724514,4614000
2005-06-02 00:00:00-04:00,5.0152354,5.226796298,5.002790837,5.216840267,5700000
2005-06-03 00:00:00-04:00,5.177017066,5.181995081,5.055058543,5.114793301,4089600
2005-06-06 00:00:00-04:00,5.124749538,5.127238545,5.005280018,5.005280018,3219600
2005-06-07 00:00:00-04:00,4.841009218,4.970434291,4.791230015,4.915677547,5886000
2005-06-08 00:00:00-04:00,4.940567658,4.970434803,4.910700038,4.945545673,2114000
2005-06-09 00:00:00-04:00,4.962967689,5.017724432,4.878343329,5.015235424,3357600
2005-06-10 00:00:00-04:00,4.995323809,4.997812816,4.890787864,4.913188457,1685600
2005-06-13 00:00:00-04:00,4.890787747,5.097370625,4.890787747,5.097370625,3239600
2005-06-14 00:00:00-04:00,5.097370658,5.132216289,5.00776876,5.127238274,1858800
2005-06-15 00:00:00-04:00,5.122260361,5.132216392,4.903232916,5.000301838,2855600
2005-06-16 00:00:00-04:00,5.0276807,5.032658241,4.85096495,4.935589314,2862400
2005-06-17 00:00:00-04:00,4.935588933,5.142171811,4.878343185,5.097370625,3776800
2005-06-20 00:00:00-04:00,5.099859422,5.201906353,5.050080698,5.191950798,2110800
2005-06-21 00:00:00-04:00,5.219329767,5.47071386,4.898255354,4.985368729,8760400
2005-06-22 00:00:00-04:00,5.047592319,5.074970454,4.793719227,4.965456963,4431200
2005-06-23 00:00:00-04:00,4.92812183,4.975412023,4.893276675,4.950522423,2464000
2005-06-24 00:00:00-04:00,4.962967777,5.224307408,4.962967777,5.177017212,12199600
2005-06-27 00:00:00-04:00,5.1770169,5.1770169,4.987857078,5.037635803,7736400
2005-06-28 00:00:00-04:00,5.025191819,5.142172337,4.95052301,5.142172337,4139200
2005-06-29 00:00:00-04:00,5.201907061,5.296487457,5.144661307,5.184484482,4962400
2005-06-30 00:00:00-04:00,5.172039426,5.24919676,5.077459039,5.097370625,4297200
2005-07-01 00:00:00-04:00,5.084926289,5.097370852,4.679227064,4.858431816,5656000
2005-07-05 00:00:00-04:00,4.858432129,4.885810265,4.761362724,4.853454113,6880400
2005-07-06 00:00:00-04:00,4.826075192,4.875854395,4.813630628,4.858431816,3658400
2005-07-07 00:00:00-04:00,4.766340806,4.853454181,4.751407234,4.841009617,6946800
2005-07-08 00:00:00-04:00,4.818608953,4.873365701,4.771318755,4.853454113,6387200
2005-07-11 00:00:00-04:00,4.86589867,4.92812244,4.853454106,4.925633907,4710800
2005-07-12 00:00:00-04:00,4.925633379,4.975412106,4.873365171,4.953011513,4561200
2005-07-13 00:00:00-04:00,4.977901872,5.196929346,4.953012268,5.164573193,4113200
2005-07-14 00:00:00-04:00,5.276575702,5.719608626,5.261641656,5.642451286,12190800
2005-07-15 00:00:00-04:00,5.552849018,5.766898936,5.475691677,5.674807549,5727200
2005-07-18 00:00:00-04:00,5.674807073,5.674807073,5.490624789,5.53044796,6055200
2005-07-19 00:00:00-04:00,5.550359657,5.73951996,5.550359657,5.707163811,3966400
2005-07-20 00:00:00-04:00,5.662362721,5.77436569,5.537915188,5.724586487,2952800
2005-07-21 00:00:00-04:00,5.719608821,5.719608821,5.56280513,5.677296638,5056400
2005-07-22 00:00:00-04:00,5.702185865,5.702185865,5.455779809,5.62253952,4337200
2005-07-25 00:00:00-04:00,5.622539405,5.625028412,5.537915047,5.590182781,1622400
2005-07-26 00:00:00-04:00,5.585205289,5.644940047,5.468224307,5.634984016,1981600
2005-07-27 00:00:00-04:00,5.649918526,5.654896067,5.518003962,5.620050907,2066000
2005-07-28 00:00:00-04:00,5.639962102,5.993393111,5.627517539,5.92619133,9069600
2005-07-29 00:00:00-04:00,5.923703056,5.956059684,5.824145113,5.861479282,3360400
2005-08-01 00:00:00-04:00,5.858989941,6.020771635,5.854011926,5.995882034,4740000
2005-08-02 00:00:00-04:00,5.724586495,5.883879185,5.662362729,5.883879185,6251600
2005-08-03 00:00:00-04:00,5.861478801,5.936147608,5.824144634,5.9336586,2528000
2005-08-04 00:00:00-04:00,5.921214141,5.923702674,5.816678189,5.878901958,3007600
2005-08-05 00:00:00-04:00,5.873923957,5.896324552,5.85401237,5.893835545,4790800
2005-08-08 00:00:00-04:00,5.849033799,5.921213593,5.791788051,5.891345978,2375600
2005-08-09 00:00:00-04:00,5.906280014,6.082995764,5.906280014,6.035705566,6002800
2005-08-10 00:00:00-04:00,6.040682942,6.259710376,6.033215919,6.102906704,7277200
2005-08-11 00:00:00-04:00,6.097929259,6.110373822,5.918724978,5.961037159,4021600
2005-08-12 00:00:00-04:00,5.963525583,5.96601459,5.727075554,5.856501102,3632400
2005-08-15 00:00:00-04:00,5.724586582,5.749476184,5.490625084,5.510536671,10999600
2005-08-16 00:00:00-04:00,5.510536872,5.587694688,5.313910007,5.473202705,7941200
2005-08-17 00:00:00-04:00,5.495603116,5.54538232,5.453290936,5.525470734,5754800
2005-08-18 00:00:00-04:00,4.853454153,5.137194397,4.806163954,5.057548046,37466800
2005-08-19 00:00:00-04:00,5.052569439,5.174528434,5.052569439,5.097370625,6476000
2005-08-22 00:00:00-04:00,5.099859951,5.122260545,4.99781301,5.020213604,5842000
2005-08-23 00:00:00-04:00,5.002791129,5.084926485,4.955500932,4.965456963,2642800
2005-08-24 00:00:00-04:00,4.928121567,5.007768378,4.908209983,4.928121567,2624400
2005-08-25 00:00:00-04:00,4.928122259,4.953011861,4.821097776,4.905721664,2200000
2005-08-26 00:00:00-04:00,4.816119804,4.836031391,4.724028417,4.791230202,6824000
2005-08-29 00:00:00-04:00,4.766340599,4.806163773,4.689183259,4.791230202,3286800
2005-08-30 00:00:00-04:00,4.791229924,4.791229924,4.636914777,4.75389576,3328800
2005-08-31 00:00:00-04:00,4.746428637,4.821097439,4.716561496,4.808652401,2428000
2005-09-01 00:00:00-04:00,4.808652533,4.808652533,4.766340353,4.783762932,2340400
2005-09-02 00:00:00-04:00,4.778785669,4.868387574,4.776296661,4.821097851,2552400
2005-09-06 00:00:00-04:00,4.875854685,5.087415599,4.873365677,5.069993019,6259600
2005-09-07 00:00:00-04:00,5.102348817,5.328843288,5.050081082,5.189462185,9285200
2005-09-08 00:00:00-04:00,5.226796643,5.410978944,5.226796643,5.401023388,4036400
2005-09-09 00:00:00-04:00,5.386089481,5.475691864,5.251686382,5.463247299,3818000
2005-09-12 00:00:00-04:00,5.475691387,5.592671896,5.376133457,5.391067028,5780800
2005-09-13 00:00:00-04:00,5.600139262,5.918725133,5.552849064,5.878901958,10921600
2005-09-14 00:00:00-04:00,5.816677766,5.943613829,5.784321142,5.851522923,7464800
